Date_Time,Power(kW)
2019-01-01 00:00:00,87.65268924310212
2019-01-01 01:00:00,87.65268924310212
2019-01-01 02:00:00,87.06386641261021
2019-01-01 03:00:00,90.48281068603629
2019-01-01 04:00:00,85.24561941276603
2019-01-01 05:00:00,89.29935303244184
2019-01-01 06:00:00,87.22891609931666
2019-01-01 07:00:00,108.79959476294438
2019-01-01 08:00:00,105.21086764509717
2019-01-01 09:00:00,109.44613089241415
2019-01-01 10:00:00,112.4895897988827
2019-01-01 11:00:00,120.8817016095001
2019-01-01 12:00:00,111.37841985491183
2019-01-01 13:00:00,111.32401509444067
2019-01-01 14:00:00,113.81522357007411
2019-01-01 15:00:00,109.94990889384675
2019-01-01 16:00:00,107.44987421332362
2019-01-01 17:00:00,97.49386635657972
2019-01-01 18:00:00,104.05758204196823
2019-01-01 19:00:00,97.36148663943843
2019-01-01 20:00:00,96.70335358518435
2019-01-01 21:00:00,96.70335358518435
2019-01-01 22:00:00,90.47391083255623
2019-01-01 23:00:00,87.68480310697956
2019-01-02 00:00:00,89.6365781645036
2019-01-02 01:00:00,105.66579363335056
2019-01-02 02:00:00,101.94396462104034
2019-01-02 03:00:00,103.79889923896661
2019-01-02 04:00:00,103.408196617069
2019-01-02 05:00:00,108.02884304583597
2019-01-02 06:00:00,103.80964448959467
2019-01-02 07:00:00,136.7009042737051
2019-01-02 08:00:00,223.00782575911737
2019-01-02 09:00:00,232.01553157698274
2019-01-02 10:00:00,256.2928921522254
2019-01-02 11:00:00,264.54570903314067
2019-01-02 12:00:00,325.3127098015431
2019-01-02 13:00:00,271.67156520197824
2019-01-02 14:00:00,283.9439552219064
2019-01-02 15:00:00,293.90721368837757
2019-01-02 16:00:00,270.65525287332224
2019-01-02 17:00:00,241.04017772234621
2019-01-02 18:00:00,202.33021200695734
2019-01-02 19:00:00,153.4303410301694
2019-01-02 20:00:00,140.2820253397707
2019-01-02 21:00:00,122.19511348073529
2019-01-02 22:00:00,110.3612785105795
2019-01-02 23:00:00,103.65323489370255
2019-01-03 00:00:00,104.38772206945852
2019-01-03 01:00:00,113.16138479737968
2019-01-03 02:00:00,111.13960813826193
2019-01-03 03:00:00,108.17109545794052
2019-01-03 04:00:00,109.29064534993245
2019-01-03 05:00:00,106.26952871857529
2019-01-03 06:00:00,104.79358831312888
2019-01-03 07:00:00,153.9535551878049
2019-01-03 08:00:00,217.90657791385343
2019-01-03 09:00:00,255.95059200231495
2019-01-03 10:00:00,262.054506576452
2019-01-03 11:00:00,276.52714270950565
2019-01-03 12:00:00,335.90280105282596
2019-01-03 13:00:00,314.76992015927755
2019-01-03 14:00:00,295.2685176127947
2019-01-03 15:00:00,297.8174383436015
2019-01-03 16:00:00,264.9148031768095
2019-01-03 17:00:00,248.12386786131242
2019-01-03 18:00:00,201.9447857162709
2019-01-03 19:00:00,188.6154851525281
2019-01-03 20:00:00,140.25769567316556
2019-01-03 21:00:00,123.12092580988501
2019-01-03 22:00:00,114.47649479499908
2019-01-03 23:00:00,115.10633134284849
2019-01-04 00:00:00,109.04759595854296
2019-01-04 01:00:00,105.95129395543744
2019-01-04 02:00:00,102.11665656698142
2019-01-04 03:00:00,102.11665656698142
2019-01-04 04:00:00,99.5218267672502
2019-01-04 05:00:00,101.54922026450558
2019-01-04 06:00:00,100.07327985905917
2019-01-04 07:00:00,149.23095358294628
2019-01-04 08:00:00,209.00359747121348
2019-01-04 09:00:00,211.8452567550844
2019-01-04 10:00:00,250.0116487806109
2019-01-04 11:00:00,325.9595713247025
2019-01-04 12:00:00,321.4738070003798
2019-01-04 13:00:00,325.6418800998654
2019-01-04 14:00:00,324.6821654980433
2019-01-04 15:00:00,321.279320851494
2019-01-04 16:00:00,308.83146365141494
2019-01-04 17:00:00,314.7603259647423
2019-01-04 18:00:00,276.01168618682624
2019-01-04 19:00:00,182.08975306377565
2019-01-04 20:00:00,186.54296763754212
2019-01-04 21:00:00,140.2820253397707
2019-01-04 22:00:00,122.38959962962105
2019-01-04 23:00:00,115.4882647544803
2019-01-05 00:00:00,109.09650313692076
2019-01-05 01:00:00,104.38772206945852
2019-01-05 02:00:00,108.04330613515641
2019-01-05 03:00:00,102.1016756203431
2019-01-05 04:00:00,102.9073471307006
2019-01-05 05:00:00,104.41459410064901
2019-01-05 06:00:00,101.40806794967848
2019-01-05 07:00:00,126.70335710928637
2019-01-05 08:00:00,112.05069259433965
2019-01-05 09:00:00,117.2747357043352
2019-01-05 10:00:00,187.38256546790137
2019-01-05 11:00:00,261.1678426262074
2019-01-05 12:00:00,164.75559022643534
2019-01-05 13:00:00,174.03412362638483
2019-01-05 14:00:00,174.10434308297536
2019-01-05 15:00:00,157.80951547454228
2019-01-05 16:00:00,154.6274488921218
2019-01-05 17:00:00,151.40337224879264
2019-01-05 18:00:00,154.9908657246329
2019-01-05 19:00:00,145.0204094649482
2019-01-05 20:00:00,122.19511348073529
2019-01-05 21:00:00,122.19511348073529
2019-01-05 22:00:00,114.85842820663089
2019-01-05 23:00:00,100.52022871188423
2019-01-06 00:00:00,104.54543306876128
2019-01-06 01:00:00,63.68243245438748
2019-01-06 02:00:00,62.99655411977322
2019-01-06 03:00:00,62.99655411977322
2019-01-06 04:00:00,61.993638151958955
2019-01-06 05:00:00,63.90251177551906
2019-01-06 06:00:00,62.42657137007264
2019-01-06 07:00:00,86.19127478415645
2019-01-06 08:00:00,72.82907968287418
2019-01-06 09:00:00,59.36291437847016
2019-01-06 10:00:00,52.64786081936843
2019-01-06 11:00:00,66.30552204518567
2019-01-06 12:00:00,65.8521272749679
2019-01-06 13:00:00,61.46159970605263
2019-01-06 14:00:00,62.41163307348906
2019-01-06 15:00:00,58.170554330063204
2019-01-06 16:00:00,66.27627460137491
2019-01-06 17:00:00,64.69262361476763
2019-01-06 18:00:00,63.175252163665924
2019-01-06 19:00:00,62.73026043638991
2019-01-06 20:00:00,62.73026043638991
2019-01-06 21:00:00,64.14881400885946
2019-01-06 22:00:00,70.50806580218939
2019-01-06 23:00:00,64.7290681554057
2019-01-07 00:00:00,64.77480592091914
2019-01-07 01:00:00,101.1159248034289
2019-01-07 02:00:00,94.51143900273287
2019-01-07 03:00:00,94.72072004864482
2019-01-07 04:00:00,99.5218267672502
2019-01-07 05:00:00,95.48807183678831
2019-01-07 06:00:00,97.05806511909472
2019-01-07 07:00:00,134.9415899464444
2019-01-07 08:00:00,303.0301923980897
2019-01-07 09:00:00,261.79527002596865
2019-01-07 10:00:00,326.1322086362967
2019-01-07 11:00:00,330.8188851096836
2019-01-07 12:00:00,348.05761987142625
2019-01-07 13:00:00,334.7959039648371
2019-01-07 14:00:00,345.4110763839571
2019-01-07 15:00:00,340.5319508499471
2019-01-07 16:00:00,358.89807644945967
2019-01-07 17:00:00,325.4103324735964
2019-01-07 18:00:00,292.5487298698829
2019-01-07 19:00:00,191.39402022604713
2019-01-07 20:00:00,144.62572289732944
2019-01-07 21:00:00,122.19511348073529
2019-01-07 22:00:00,106.11970034895866
2019-01-07 23:00:00,106.74953689680807
2019-01-08 00:00:00,106.40148275171285
2019-01-08 01:00:00,109.09650313692076
2019-01-08 02:00:00,107.88559513585365
2019-01-08 03:00:00,70.59481728506033
2019-01-08 04:00:00,63.315136220306165
2019-01-08 05:00:00,72.3243960703005
2019-01-08 06:00:00,70.71574812177899
2019-01-08 07:00:00,87.60982835662601
2019-01-08 08:00:00,72.15360522948893
2019-01-08 09:00:00,59.36291437847016
2019-01-08 10:00:00,51.302324662099124
2019-01-08 11:00:00,68.0422633570248
2019-01-08 12:00:00,340.6515439774047
2019-01-08 13:00:00,330.9225629268524
2019-01-08 14:00:00,358.42393462739176
2019-01-08 15:00:00,341.45856128823414
2019-01-08 16:00:00,331.5222600208092
2019-01-08 17:00:00,325.3792607630457
2019-01-08 18:00:00,275.24103235359905
2019-01-08 19:00:00,174.56015187906806
2019-01-08 20:00:00,130.02254990352608
2019-01-08 21:00:00,114.66394205774513
2019-01-08 22:00:00,103.02339834585314
2019-01-08 23:00:00,106.74953689680807
2019-01-09 00:00:00,102.563521270194
2019-01-09 01:00:00,92.15812500410829
2019-01-09 02:00:00,94.3537280034301
2019-01-09 03:00:00,92.62441060674054
2019-01-09 04:00:00,92.01366470712402
2019-01-09 05:00:00,95.97034282267748
2019-01-09 06:00:00,92.01287749355997
2019-01-09 07:00:00,117.7768348454257
2019-01-09 08:00:00,102.65550213822115
2019-01-09 09:00:00,95.18127332880704
2019-01-09 10:00:00,85.86100782772822
2019-01-09 11:00:00,104.48950807066528
2019-01-09 12:00:00,108.93139400872721
2019-01-09 13:00:00,100.66504228238763
2019-01-09 14:00:00,108.9095775732664
2019-01-09 15:00:00,100.5319256710584
2019-01-09 16:00:00,101.17521241310672
2019-01-09 17:00:00,94.80420467863385
2019-01-09 18:00:00,94.29117502553105
2019-01-09 19:00:00,98.95569840341095
2019-01-09 20:00:00,93.73395775646544
2019-01-09 21:00:00,93.84618329825504
2019-01-09 22:00:00,92.37994812456684
2019-01-09 23:00:00,93.00978467241625
2019-01-10 00:00:00,94.94255083392201
2019-01-10 01:00:00,113.3380812985416
2019-01-10 02:00:00,107.88559513585365
2019-01-10 03:00:00,111.31630463942385
2019-01-10 04:00:00,103.408196617069
2019-01-10 05:00:00,120.72513236418085
2019-01-10 06:00:00,112.80349331654631
2019-01-10 07:00:00,228.39336127651026
2019-01-10 08:00:00,279.9662472686072
2019-01-10 09:00:00,308.48959168312336
2019-01-10 10:00:00,339.589537574973
2019-01-10 11:00:00,367.18660016192285
2019-01-10 12:00:00,389.5070856428945
2019-01-10 13:00:00,391.0523991375567
2019-01-10 14:00:00,394.8331559436578
2019-01-10 15:00:00,391.9428006923877
2019-01-10 16:00:00,399.3152331480359
2019-01-10 17:00:00,304.32303526412664
2019-01-10 18:00:00,295.63926128950953
2019-01-10 19:00:00,171.85606036256402
2019-01-10 20:00:00,186.54296763754212
2019-01-10 21:00:00,122.19511348073529
2019-01-10 22:00:00,114.85842820663089
2019-01-10 23:00:00,103.65323489370255
2019-01-11 00:00:00,105.82350463265333
2019-01-11 01:00:00,104.6732223915454
2019-01-11 02:00:00,102.22946494312721
2019-01-11 03:00:00,102.22946494312721
2019-01-11 04:00:00,99.5218267672502
2019-01-11 05:00:00,106.26952871857529
2019-01-11 06:00:00,101.40806794967848
2019-01-11 07:00:00,253.70154572277073
2019-01-11 08:00:00,246.99144584401887
2019-01-11 09:00:00,225.73428820536827
2019-01-11 10:00:00,211.8452567550844
2019-01-11 11:00:00,144.16657736174656
2019-01-11 12:00:00,142.8095712578798
2019-01-11 13:00:00,140.29290049424932
2019-01-11 14:00:00,140.29290049424932
2019-01-11 15:00:00,136.20243976825324
2019-01-11 16:00:00,130.2309624465134
2019-01-11 17:00:00,130.78063700107563
2019-01-11 18:00:00,127.11892626511731
2019-01-11 19:00:00,122.19511348073529
2019-01-11 20:00:00,105.9252142000729
2019-01-11 21:00:00,103.4360884605732
2019-01-11 22:00:00,99.95677475253889
2019-01-11 23:00:00,102.44154591831457
2019-01-12 00:00:00,102.70547939747333
2019-01-12 01:00:00,101.37069130685401
2019-01-12 02:00:00,100.7818684763621
2019-01-12 03:00:00,94.72072004864482
2019-01-12 04:00:00,95.17182393666644
2019-01-12 05:00:00,102.88400835512489
2019-01-12 06:00:00,94.0121314313419
2019-01-12 07:00:00,117.7768348454257
2019-01-12 08:00:00,112.05069259433965
2019-01-12 09:00:00,98.22720701655986
2019-01-12 10:00:00,95.18127332880704
2019-01-12 11:00:00,113.91988488186976
2019-01-12 12:00:00,106.7255244415418
2019-01-12 13:00:00,106.83739808992851
2019-01-12 14:00:00,108.17218618054783
2019-01-12 15:00:00,104.0817254545518
2019-01-12 16:00:00,105.92219915489677
2019-01-12 17:00:00,109.06701593912344
2019-01-12 18:00:00,94.29117502553105
2019-01-12 19:00:00,96.89211698600788
2019-01-12 20:00:00,98.95569840341095
2019-01-12 21:00:00,99.61383145766503
2019-01-12 22:00:00,93.9284439053512
2019-01-12 23:00:00,97.71643968274304
2019-01-13 00:00:00,101.1159248034289
2019-01-13 01:00:00,101.27363580273166
2019-01-13 02:00:00,94.72072004864482
2019-01-13 03:00:00,100.7818684763621
2019-01-13 04:00:00,95.17182393666644
2019-01-13 05:00:00,95.48807183678831
2019-01-13 06:00:00,97.05806511909472
2019-01-13 07:00:00,123.83798327314297
2019-01-13 08:00:00,110.04043005033509
2019-01-13 09:00:00,103.98727273395328
2019-01-13 10:00:00,105.24832044454794
2019-01-13 11:00:00,114.9683272286247
2019-01-13 12:00:00,112.56287877800304
2019-01-13 13:00:00,115.37845306572113
2019-01-13 14:00:00,116.20547529541359
2019-01-13 15:00:00,109.1939964209264
2019-01-13 16:00:00,106.69314058529665
2019-01-13 17:00:00,107.24281513985892
2019-01-13 18:00:00,104.00959304260567
2019-01-13 19:00:00,101.55084063307534
2019-01-13 20:00:00,99.69590601514906
2019-01-13 21:00:00,99.72663983381082
2019-01-13 22:00:00,103.02339834585314
2019-01-13 23:00:00,100.4381541544002
2019-01-14 00:00:00,101.1159248034289
2019-01-14 01:00:00,102.45071289404821
2019-01-14 02:00:00,102.01960106285907
2019-01-14 03:00:00,102.11665656698142
2019-01-14 04:00:00,98.18703867663089
2019-01-14 05:00:00,102.88400835512489
2019-01-14 06:00:00,101.40806794967848
2019-01-14 07:00:00,134.9415899464444
2019-01-14 08:00:00,217.21369068387918
2019-01-14 09:00:00,250.4666070009723
2019-01-14 10:00:00,262.23183537392947
2019-01-14 11:00:00,274.8120318575947
2019-01-14 12:00:00,325.3127098015431
2019-01-14 13:00:00,283.8737357653158
2019-01-14 14:00:00,296.5257662442591
2019-01-14 15:00:00,303.66276836658005
2019-01-14 16:00:00,291.1742071461692
2019-01-14 17:00:00,265.55102569418466
2019-01-14 18:00:00,223.4001148616763
2019-01-14 19:00:00,188.45662488905816
2019-01-14 20:00:00,140.09883540969562
2019-01-14 21:00:00,122.96206554641506
2019-01-14 22:00:00,122.38959962962105
2019-01-14 23:00:00,106.74953689680807
2019-01-15 00:00:00,107.70566253934925
2019-01-15 01:00:00,104.38772206945852
2019-01-15 02:00:00,102.01960106285907
2019-01-15 03:00:00,103.95661023826938
2019-01-15 04:00:00,99.42477126312785
2019-01-15 05:00:00,103.47850488280366
2019-01-15 06:00:00,112.39429150675791
2019-01-15 07:00:00,136.2917024639167
2019-01-15 08:00:00,218.52067115188308
2019-01-15 09:00:00,250.17333028110633
2019-01-15 10:00:00,262.23183537392947
2019-01-15 11:00:00,282.8786055377107
2019-01-15 12:00:00,334.7081137228719
2019-01-15 13:00:00,288.866921805615
2019-01-15 14:00:00,314.3088837650475
2019-01-15 15:00:00,300.654511075433
2019-01-15 16:00:00,297.3835705933735
2019-01-15 17:00:00,262.6217233489668
2019-01-15 18:00:00,231.94131825565432
2019-01-15 19:00:00,186.54296763754212
2019-01-15 20:00:00,140.09883540969562
2019-01-15 21:00:00,122.96206554641506
2019-01-15 22:00:00,122.38959962962105
2019-01-15 23:00:00,103.65323489370255
2019-01-16 00:00:00,104.38772206945852
2019-01-16 01:00:00,102.45071289404821
2019-01-16 02:00:00,101.8618900635563
2019-01-16 03:00:00,103.79889923896661
2019-01-16 04:00:00,99.42477126312785
2019-01-16 05:00:00,102.88400835512489
2019-01-16 06:00:00,94.0121314313419
2019-01-16 07:00:00,134.9415899464444
2019-01-16 08:00:00,213.79891076119796
2019-01-16 09:00:00,228.63766517004947
2019-01-16 10:00:00,258.8539689669962
2019-01-16 11:00:00,278.79997537068704
2019-01-16 12:00:00,325.6418800998654
2019-01-16 13:00:00,300.8489972243188
2019-01-16 14:00:00,317.1908371776707
2019-01-16 15:00:00,290.0189304332872
2019-01-16 16:00:00,284.6165712826191
2019-01-16 17:00:00,262.6217233489668
2019-01-16 18:00:00,231.94131825565432
2019-01-16 19:00:00,186.54296763754212
2019-01-16 20:00:00,141.43291598910793
2019-01-16 21:00:00,130.02254990352608
2019-01-16 22:00:00,114.92481079513496
2019-01-16 23:00:00,106.81591948531214
2019-01-17 00:00:00,108.91980663575885
2019-01-17 01:00:00,108.91980663575885
2019-01-17 02:00:00,108.04330613515641
2019-01-17 03:00:00,103.95661023826938
2019-01-17 04:00:00,109.9492058356036
2019-01-17 05:00:00,107.61964123604757
2019-01-17 06:00:00,104.79358831312888
2019-01-17 07:00:00,155.3036677052772
2019-01-17 08:00:00,226.68917595943586
2019-01-17 09:00:00,243.27546234738088
2019-01-17 10:00:00,262.23183537392947
2019-01-17 11:00:00,282.80838608112015
2019-01-17 12:00:00,334.6378942662813
2019-01-17 13:00:00,285.60140895032305
2019-01-17 14:00:00,301.47954152781864
2019-01-17 15:00:00,300.654511075433
2019-01-17 16:00:00,296.67346106968347
2019-01-17 17:00:00,264.2646699335659
2019-01-17 18:00:00,222.2746937158516
2019-01-17 19:00:00,186.54296763754212
2019-01-17 20:00:00,140.70601167330145
2019-01-17 21:00:00,130.6297261671319
2019-01-17 22:00:00,114.92481079513496
2019-01-17 23:00:00,106.81591948531214
2019-01-18 00:00:00,102.60842389335097
2019-01-18 01:00:00,102.69049845083501
2019-01-18 02:00:00,108.04330613515641
2019-01-18 03:00:00,102.13240943900486
2019-01-18 04:00:00,109.9492058356036
2019-01-18 05:00:00,103.47850488280366
2019-01-18 06:00:00,101.86985693428215
2019-01-18 07:00:00,155.3036677052772
2019-01-18 08:00:00,217.6060985236909
2019-01-18 09:00:00,243.27546234738088
2019-01-18 10:00:00,262.23183537392947
2019-01-18 11:00:00,282.8786055377107
2019-01-18 12:00:00,329.55100235761927
2019-01-18 13:00:00,283.29759622228715
2019-01-18 14:00:00,300.8489972243188
2019-01-18 15:00:00,296.3715412527239
2019-01-18 16:00:00,275.4268877313509
2019-01-18 17:00:00,249.40062911981144
2019-01-18 18:00:00,212.63444234124955
2019-01-18 19:00:00,188.45662488905816
2019-01-18 20:00:00,130.02254990352608
2019-01-18 21:00:00,122.19511348073529
2019-01-18 22:00:00,110.3612785105795
2019-01-18 23:00:00,103.65323489370255
2019-01-19 00:00:00,102.53278745153224
2019-01-19 01:00:00,104.38772206945852
2019-01-19 02:00:00,101.8618900635563
2019-01-19 03:00:00,101.8618900635563
2019-01-19 04:00:00,99.42477126312785
2019-01-19 05:00:00,98.84500807560619
2019-01-19 06:00:00,101.86985693428215
2019-01-19 07:00:00,124.43247980082174
2019-01-19 08:00:00,122.78588336493421
2019-01-19 09:00:00,144.88375625416813
2019-01-19 10:00:00,143.51539457080864
2019-01-19 11:00:00,125.52335097459628
2019-01-19 12:00:00,139.9695825501536
2019-01-19 13:00:00,119.98178838349438
2019-01-19 14:00:00,119.98178838349438
2019-01-19 15:00:00,123.84099934991951
2019-01-19 16:00:00,123.16434431355428
2019-01-19 17:00:00,115.44334128548581
2019-01-19 18:00:00,115.44334128548581
2019-01-19 19:00:00,110.16679236169374
2019-01-19 20:00:00,105.9252142000729
2019-01-19 21:00:00,105.9252142000729
2019-01-19 22:00:00,101.7453267819611
2019-01-19 23:00:00,100.4381541544002
2019-01-20 00:00:00,101.1159248034289
2019-01-20 01:00:00,95.05477637571161
2019-01-20 02:00:00,100.52710197293699
2019-01-20 03:00:00,94.4659535452197
2019-01-20 04:00:00,91.7588982036989
2019-01-20 05:00:00,99.5377038620083
2019-01-20 06:00:00,94.88312222573397
2019-01-20 07:00:00,121.82646687064569
2019-01-20 08:00:00,114.21912659826864
2019-01-20 09:00:00,112.54069247296704
2019-01-20 10:00:00,107.9485680338994
2019-01-20 11:00:00,114.75444978664494
2019-01-20 12:00:00,116.20547529541359
2019-01-20 13:00:00,116.20547529541359
2019-01-20 14:00:00,115.37894103732224
2019-01-20 15:00:00,109.1939964209264
2019-01-20 16:00:00,108.51734138456116
2019-01-20 17:00:00,107.50826120199865
2019-01-20 18:00:00,100.05882318494103
2019-01-20 19:00:00,99.61383145766503
2019-01-20 20:00:00,102.82891219696738
2019-01-20 21:00:00,99.61383145766503
2019-01-20 22:00:00,99.15018455229671
2019-01-20 23:00:00,100.4381541544002
2019-01-21 00:00:00,102.53278745153224
2019-01-21 01:00:00,101.1159248034289
2019-01-21 02:00:00,97.51188723297254
2019-01-21 03:00:00,101.8618900635563
2019-01-21 04:00:00,97.93227217320577
2019-01-21 05:00:00,99.1285020522199
2019-01-21 06:00:00,101.86985693428215
2019-01-21 07:00:00,127.29785363696512
2019-01-21 08:00:00,222.33235130573212
2019-01-21 09:00:00,232.01553157698274
2019-01-21 10:00:00,262.9325991340199
2019-01-21 11:00:00,274.8120318575947
2019-01-21 12:00:00,331.15405132556475
2019-01-21 13:00:00,303.1528099523547
2019-01-21 14:00:00,301.47954152781864
2019-01-21 15:00:00,300.654511075433
2019-01-21 16:00:00,288.20665387535394
2019-01-21 17:00:00,264.2646699335659
2019-01-21 18:00:00,229.84579246688926
2019-01-21 19:00:00,188.45662488905816
2019-01-21 20:00:00,140.09883540969562
2019-01-21 21:00:00,122.19511348073529
2019-01-21 22:00:00,114.85842820663089
2019-01-21 23:00:00,103.65323489370255
2019-01-22 00:00:00,104.54543306876128
2019-01-22 01:00:00,105.66579363335056
2019-01-22 02:00:00,101.94396462104034
2019-01-22 03:00:00,103.79889923896661
2019-01-22 04:00:00,99.26706026382509
2019-01-22 05:00:00,106.1739084279097
2019-01-22 06:00:00,102.27905874407055
2019-01-22 07:00:00,136.7009042737051
2019-01-22 08:00:00,228.5435591497882
2019-01-22 09:00:00,250.4666070009723
2019-01-22 10:00:00,262.23183537392947
2019-01-22 11:00:00,282.1778417776203
2019-01-22 12:00:00,321.4738070003798
2019-01-22 13:00:00,283.29759622228715
2019-01-22 14:00:00,321.4738070003798
2019-01-22 15:00:00,300.654511075433
2019-01-22 16:00:00,297.3835705933735
2019-01-22 17:00:00,262.6217233489668
2019-01-22 18:00:00,231.94131825565432
2019-01-22 19:00:00,188.45662488905816
2019-01-22 20:00:00,140.09883540969562
2019-01-22 21:00:00,122.19511348073529
2019-01-22 22:00:00,114.85842820663089
2019-01-22 23:00:00,106.74953689680807
2019-01-23 00:00:00,109.09650313692076
2019-01-23 01:00:00,109.09650313692076
2019-01-23 02:00:00,107.88559513585365
2019-01-23 03:00:00,107.88559513585365
2019-01-23 04:00:00,103.408196617069
2019-01-23 05:00:00,106.1739084279097
2019-01-23 06:00:00,106.42019509731446
2019-01-23 07:00:00,136.7009042737051
2019-01-23 08:00:00,229.23644637976244
2019-01-23 09:00:00,237.48744829673305
2019-01-23 10:00:00,262.23183537392947
2019-01-23 11:00:00,274.1814875540949
2019-01-23 12:00:00,334.00734996278146
2019-01-23 13:00:00,300.8489972243188
2019-01-23 14:00:00,300.8489972243188
2019-01-23 15:00:00,300.654511075433
2019-01-23 16:00:00,270.65525287332224
2019-01-23 17:00:00,242.6831243069453
2019-01-23 18:00:00,212.63444234124955
2019-01-23 19:00:00,186.54296763754212
2019-01-23 20:00:00,145.0204094649482
2019-01-23 21:00:00,122.96206554641506
2019-01-23 22:00:00,122.38959962962105
2019-01-23 23:00:00,110.9911150584289
2019-01-24 00:00:00,113.3380812985416
2019-01-24 01:00:00,109.09650313692076
2019-01-24 02:00:00,111.31630463942385
2019-01-24 03:00:00,111.31630463942385
2019-01-24 04:00:00,116.10448593541383
2019-01-24 05:00:00,108.02884304583597
2019-01-24 06:00:00,106.42019509731446
2019-01-24 07:00:00,136.7009042737051
2019-01-24 08:00:00,225.86919932779332
2019-01-24 09:00:00,232.01553157698274
2019-01-24 10:00:00,262.23183537392947
2019-01-24 11:00:00,269.55511708205825
2019-01-24 12:00:00,325.25830504107194
2019-01-24 13:00:00,283.24319146181597
2019-01-24 14:00:00,270.4131685792822
2019-01-24 15:00:00,300.654511075433
2019-01-24 16:00:00,270.65525287332224
2019-01-24 17:00:00,232.349985702369
2019-01-24 18:00:00,212.63444234124955
2019-01-24 19:00:00,180.46197355805484
2019-01-24 20:00:00,140.09883540969562
2019-01-24 21:00:00,122.19511348073529
2019-01-24 22:00:00,114.85842820663089
2019-01-24 23:00:00,106.74953689680807
2019-01-25 00:00:00,105.66579363335056
2019-01-25 01:00:00,105.66579363335056
2019-01-25 02:00:00,101.8618900635563
2019-01-25 03:00:00,101.8618900635563
2019-01-25 04:00:00,103.408196617069
2019-01-25 05:00:00,106.1739084279097
2019-01-25 06:00:00,106.42019509731446
2019-01-25 07:00:00,156.0472770155303
2019-01-25 08:00:00,222.55403670395006
2019-01-25 09:00:00,232.01553157698274
2019-01-25 10:00:00,256.99365591231555
2019-01-25 11:00:00,266.67594383305
2019-01-25 12:00:00,320.17113108150056
2019-01-25 13:00:00,288.38635170008786
2019-01-25 14:00:00,257.6963957927256
2019-01-25 15:00:00,288.87191289537424
2019-01-25 16:00:00,256.87428769711096
2019-01-25 17:00:00,231.92161680614333
2019-01-25 18:00:00,198.09856124106338
2019-01-25 19:00:00,162.9785548072265
2019-01-25 20:00:00,122.56737897879631
2019-01-25 21:00:00,120.88805358452294
2019-01-25 22:00:00,106.0652955884875
2019-01-25 23:00:00,100.16973877870042
2019-01-26 00:00:00,104.38772206945852
2019-01-26 01:00:00,102.45071289404821
2019-01-26 02:00:00,101.8618900635563
2019-01-26 03:00:00,101.9746984397021
